"","SiteName","Latitude","Longitude","Year","JulianDay","AphidCount","AphidDDS"
"4095","2008-Site-07",47.11862,-117.22703,2008,164,0,373.413209291028
"4096","2008-Site-07",47.11862,-117.22703,2008,168,0,411.370182910051
"4097","2008-Site-07",47.11862,-117.22703,2008,172,0,450.490350067638
"4098","2008-Site-07",47.11862,-117.22703,2008,175,0,484.835652517705
"4099","2008-Site-07",47.11862,-117.22703,2008,178,0,516.785652517705
"4100","2008-Site-07",47.11862,-117.22703,2008,182,1,577.627076679056
"4101","2008-Site-07",47.11862,-117.22703,2008,185,0,629.84008759593
"4102","2008-Site-07",47.11862,-117.22703,2008,189,4,683.87508759593
"4103","2008-Site-07",47.11862,-117.22703,2008,192,2,724.811039350961
"4104","2008-Site-07",47.11862,-117.22703,2008,196,2,773.094452447413
"4105","2008-Site-07",47.11862,-117.22703,2009,198,2,802.491333116914
"4106","2008-Site-07",47.11862,-117.22703,2008,202,3,854.609176581044
"4107","2008-Site-06",47.18446,-117.41749,2008,141,2,234.133609532286
"4108","2008-Site-06",47.18446,-117.41749,2008,144,0,248.997111489487
"4109","2008-Site-06",47.18446,-117.41749,2008,148,2,286.197247408707
"4110","2008-Site-06",47.18446,-117.41749,2008,151,0,316.287247408707
"4111","2008-Site-06",47.18446,-117.41749,2008,154,0,342.752247408707
"4112","2008-Site-06",47.18446,-117.41749,2008,157,0,357.588702113988
"4113","2008-Site-06",47.18446,-117.41749,2008,161,0,378.076053859205
"4114","2008-Site-06",47.18446,-117.41749,2008,164,1,391.366137822201
"4115","2008-Site-06",47.18446,-117.41749,2008,168,1,429.919076577329
"4116","2008-Site-06",47.18446,-117.41749,2008,172,0,469.659995874705
"4117","2008-Site-06",47.18446,-117.41749,2008,175,0,504.264787455459
"4118","2008-Site-06",47.18446,-117.41749,2008,178,1,537.084787455459
"4119","2008-Site-06",47.18446,-117.41749,2008,182,1,598.654940184599
"4120","2008-Site-06",47.18446,-117.41749,2008,185,2,651.516414790418
"4121","2008-Site-06",47.18446,-117.41749,2008,189,6,706.590293291434
"4122","2008-Site-06",47.18446,-117.41749,2008,192,21,747.937964341091
"4123","2008-Site-06",47.18446,-117.41749,2008,196,2,796.554176006052
"4124","2008-Site-06",47.18446,-117.41749,2009,198,12,826.236217829806
"4125","2008-Site-06",47.18446,-117.41749,2008,202,4,878.871422147508
"4126","2008-Site-05",47.18813,-117.33278,2008,141,0,229.294891165335
"4127","2008-Site-05",47.18813,-117.33278,2008,144,0,243.662431153587
"4128","2008-Site-05",47.18813,-117.33278,2008,148,1,280.414321965253
"4129","2008-Site-05",47.18813,-117.33278,2008,151,0,309.964321965253
"4130","2008-Site-05",47.18813,-117.33278,2008,154,0,336.054321965253
"4131","2008-Site-05",47.18813,-117.33278,2008,157,0,350.482724954078
"4132","2008-Site-05",47.18813,-117.33278,2008,161,0,370.499470415216
"4133","2008-Site-05",47.18813,-117.33278,2008,164,0,383.250100641969
"4134","2008-Site-05",47.18813,-117.33278,2008,168,2,421.660168955168
"4135","2008-Site-05",47.18813,-117.33278,2008,172,0,460.998224197818
"4136","2008-Site-05",47.18813,-117.33278,2008,175,1,495.51922147501
"4137","2008-Site-05",47.18813,-117.33278,2008,178,1,528.20922147501
"4138","2008-Site-05",47.18813,-117.33278,2008,182,5,589.293308460846
"4139","2008-Site-05",47.18813,-117.33278,2008,185,0,641.812721171862
"4140","2008-Site-05",47.18813,-117.33278,2008,189,17,696.470160873238
"4141","2008-Site-05",47.18813,-117.33278,2008,192,9,737.606780794889
"4142","2008-Site-05",47.18813,-117.33278,2008,196,1,785.875475441411
"4143","2008-Site-05",47.18813,-117.33278,2009,198,1,815.354338752208
"4144","2008-Site-05",47.18813,-117.33278,2008,202,4,867.550656287453
"4145","2008-Site-04",47.22306,-117.19974,2008,141,2,218.474477110539
"4146","2008-Site-04",47.22306,-117.19974,2008,144,0,231.881837416919
"4147","2008-Site-04",47.22306,-117.19974,2008,148,0,267.677717372307
"4148","2008-Site-04",47.22306,-117.19974,2008,151,0,296.377717372307
"4149","2008-Site-04",47.22306,-117.19974,2008,154,0,321.707717372307
"4150","2008-Site-04",47.22306,-117.19974,2008,157,0,335.593852870122
"4151","2008-Site-04",47.22306,-117.19974,2008,161,0,354.45462949497
"4152","2008-Site-04",47.22306,-117.19974,2008,164,0,366.401238671253
"4153","2008-Site-04",47.22306,-117.19974,2008,168,0,404.376098015985
"4154","2008-Site-04",47.22306,-117.19974,2008,172,0,443.562241075298
"4155","2008-Site-04",47.22306,-117.19974,2008,175,0,478.02193693152
"4156","2008-Site-04",47.22306,-117.19974,2008,178,2,510.26193693152
"4157","2008-Site-04",47.22306,-117.19974,2008,182,0,571.510933306462
"4158","2008-Site-04",47.22306,-117.19974,2008,185,0,623.573031058244
"4159","2008-Site-04",47.22306,-117.19974,2008,189,3,677.863031058244
"4160","2008-Site-04",47.22306,-117.19974,2008,192,4,719.089871601334
"4161","2008-Site-04",47.22306,-117.19974,2008,196,2,767.72357725876
"4162","2008-Site-04",47.22306,-117.19974,2009,198,2,797.388089569634
"4163","2008-Site-04",47.22306,-117.19974,2008,202,0,849.947088230217
"4164","2008-Site-03",47.27363,-117.40779,2008,141,0,235.760950715272
"4165","2008-Site-03",47.27363,-117.40779,2008,144,0,251.120562350009
"4166","2008-Site-03",47.27363,-117.40779,2008,148,0,288.833670850243
"4167","2008-Site-03",47.27363,-117.40779,2008,151,1,319.648670850243
"4168","2008-Site-03",47.27363,-117.40779,2008,154,0,346.458670850243
"4169","2008-Site-03",47.27363,-117.40779,2008,157,0,361.950676927737
"4170","2008-Site-03",47.27363,-117.40779,2008,161,0,382.984116924442
"4171","2008-Site-03",47.27363,-117.40779,2008,164,0,396.711856496272
"4172","2008-Site-03",47.27363,-117.40779,2008,168,2,435.816574404153
"4173","2008-Site-03",47.27363,-117.40779,2008,172,1,475.988463862041
"4174","2008-Site-03",47.27363,-117.40779,2008,175,0,511.009411111439
"4175","2008-Site-03",47.27363,-117.40779,2008,178,0,544.424411111439
"4176","2008-Site-03",47.27363,-117.40779,2008,182,0,606.432951639795
"4177","2008-Site-03",47.27363,-117.40779,2008,185,0,659.43703572978
"4178","2008-Site-03",47.27363,-117.40779,2008,189,2,715.473615978633
"4179","2008-Site-03",47.27363,-117.40779,2008,192,5,757.376916492972
"4180","2008-Site-03",47.27363,-117.40779,2008,196,3,806.516481182464
"4181","2008-Site-03",47.27363,-117.40779,2009,198,0,836.512250831223
"4182","2008-Site-03",47.27363,-117.40779,2008,202,1,889.738455008638
"4183","2008-Site-02",47.34266,-117.37758,2008,141,0,217.297927449464
"4184","2008-Site-02",47.34266,-117.37758,2008,144,1,231.337504397747
"4185","2008-Site-02",47.34266,-117.37758,2008,148,0,267.358738377009
"4186","2008-Site-02",47.34266,-117.37758,2008,151,0,296.763738377009
"4187","2008-Site-02",47.34266,-117.37758,2008,154,0,321.933050239141
"4188","2008-Site-02",47.34266,-117.37758,2008,157,1,335.989596642173
"4189","2008-Site-02",47.34266,-117.37758,2008,161,0,354.664387049128
"4190","2008-Site-02",47.34266,-117.37758,2008,164,0,367.179381931378
"4191","2008-Site-02",47.34266,-117.37758,2008,168,0,405.076220891471
"4192","2008-Site-02",47.34266,-117.37758,2008,172,0,444.107259979217
"4193","2008-Site-02",47.34266,-117.37758,2008,175,0,478.130873874104
"4194","2008-Site-02",47.34266,-117.37758,2008,178,0,510.560873874104
"4195","2008-Site-02",47.34266,-117.37758,2008,182,2,572.382666645899
"4196","2008-Site-02",47.34266,-117.37758,2008,185,0,624.477169212117
"4197","2008-Site-02",47.34266,-117.37758,2008,189,3,678.597169212117
"4198","2008-Site-02",47.34266,-117.37758,2008,192,4,719.764039661569
"4199","2008-Site-02",47.34266,-117.37758,2008,196,6,768.472447755967
"4200","2008-Site-02",47.34266,-117.37758,2009,198,1,798.296110568862
"4201","2008-Site-02",47.34266,-117.37758,2008,202,2,851.009054772824
"4202","2008-Site-01",47.3665,-117.1043,2008,141,2,208.898925882078
"4203","2008-Site-01",47.3665,-117.1043,2008,144,0,221.80678039936
"4204","2008-Site-01",47.3665,-117.1043,2008,148,0,257.141722922005
"4205","2008-Site-01",47.3665,-117.1043,2008,151,0,285.786722922005
"4206","2008-Site-01",47.3665,-117.1043,2008,154,0,310.626722922005
"4207","2008-Site-01",47.3665,-117.1043,2008,157,1,324.345400565627
"4208","2008-Site-01",47.3665,-117.1043,2008,161,1,342.241087663269
"4209","2008-Site-01",47.3665,-117.1043,2008,164,0,353.703190236024
"4210","2008-Site-01",47.3665,-117.1043,2008,168,0,391.783720742736
"4211","2008-Site-01",47.3665,-117.1043,2008,172,0,431.390369986599
"4212","2008-Site-01",47.3665,-117.1043,2008,175,3,466.151475136684
"4213","2008-Site-01",47.3665,-117.1043,2008,178,0,498.831475136684
"4214","2008-Site-01",47.3665,-117.1043,2008,182,0,560.865485236259
"4215","2008-Site-01",47.3665,-117.1043,2008,185,0,612.688849825008
"4216","2008-Site-01",47.3665,-117.1043,2008,189,1,667.443849825008
"4217","2008-Site-01",47.3665,-117.1043,2008,192,1,709.23395442019
"4218","2008-Site-01",47.3665,-117.1043,2008,196,1,758.762090109107
"4219","2008-Site-01",47.3665,-117.1043,2009,198,3,788.97054547973
"4220","2008-Site-01",47.3665,-117.1043,2008,202,0,842.605995625896
"4221","2007-Site-19",46.58694,-116.94714,2007,134,0,298.587916428798
"4222","2007-Site-19",46.58694,-116.94714,2007,137,4,331.072916428798
"4223","2007-Site-19",46.58694,-116.94714,2007,141,0,353.117576425292
"4224","2007-Site-19",46.58694,-116.94714,2007,144,0,371.825431315973
"4225","2007-Site-19",46.58694,-116.94714,2007,149,2,404.459343585144
"4226","2007-Site-19",46.58694,-116.94714,2007,152,0,441.179660197477
"4227","2007-Site-19",46.58694,-116.94714,2007,156,5,496.395364089082
"4228","2007-Site-19",46.58694,-116.94714,2007,159,2,512.730364089081
"4229","2007-Site-19",46.58694,-116.94714,2007,163,1,543.497511543697
"4230","2007-Site-19",46.58694,-116.94714,2007,166,1,570.907511543697
"4231","2007-Site-19",46.58694,-116.94714,2007,170,2,607.077511543697
"4232","2007-Site-19",46.58694,-116.94714,2007,173,0,647.602768728111
"4233","2007-Site-19",46.58694,-116.94714,2007,176,0,671.336581146392
"4234","2007-Site-19",46.58694,-116.94714,2007,180,1,720.828094699814
"4235","2007-Site-19",46.58694,-116.94714,2007,184,2,773.076296303095
"4236","2007-Site-18",46.55307,-116.85333,2007,134,0,295.566628836694
"4237","2007-Site-18",46.55307,-116.85333,2007,137,0,328.076628836694
"4238","2007-Site-18",46.55307,-116.85333,2007,141,1,349.990147923499
"4239","2007-Site-18",46.55307,-116.85333,2007,144,1,368.318745286842
"4240","2007-Site-18",46.55307,-116.85333,2007,149,0,400.787938872289
"4241","2007-Site-18",46.55307,-116.85333,2007,152,2,437.451098689016
"4242","2007-Site-18",46.55307,-116.85333,2007,156,3,493.052222853732
"4243","2007-Site-18",46.55307,-116.85333,2007,159,0,509.057222853732
"4244","2007-Site-18",46.55307,-116.85333,2007,163,0,539.984185197364
"4245","2007-Site-18",46.55307,-116.85333,2007,166,0,567.369185197364
"4246","2007-Site-18",46.55307,-116.85333,2007,170,1,603.439185197364
"4247","2007-Site-18",46.55307,-116.85333,2007,173,1,644.173502350394
"4248","2007-Site-18",46.55307,-116.85333,2007,176,1,668.067525058288
"4249","2007-Site-18",46.55307,-116.85333,2007,180,2,717.815835554216
"4250","2007-Site-18",46.55307,-116.85333,2007,184,3,770.451511910665
"4251","2007-Site-17",46.60404,-116.96062,2007,134,3,294.609502093424
"4252","2007-Site-17",46.60404,-116.96062,2007,137,0,326.914502093424
"4253","2007-Site-17",46.60404,-116.96062,2007,141,8,348.610488233294
"4254","2007-Site-17",46.60404,-116.96062,2007,144,1,367.1699234829
"4255","2007-Site-17",46.60404,-116.96062,2007,149,1,399.464244214252
"4256","2007-Site-17",46.60404,-116.96062,2007,152,2,436.047800818553
"4257","2007-Site-17",46.60404,-116.96062,2007,156,1,490.924796531165
"4258","2007-Site-17",46.60404,-116.96062,2007,159,1,507.04591325457
"4259","2007-Site-17",46.60404,-116.96062,2007,163,1,537.486519808146
"4260","2007-Site-17",46.60404,-116.96062,2007,166,0,564.641519808146
"4261","2007-Site-17",46.60404,-116.96062,2007,170,1,600.431519808146
"4262","2007-Site-17",46.60404,-116.96062,2007,173,0,640.671747641515
"4263","2007-Site-17",46.60404,-116.96062,2007,176,0,664.110037872121
"4264","2007-Site-17",46.60404,-116.96062,2007,180,0,713.273972191072
"4265","2007-Site-17",46.60404,-116.96062,2007,184,0,765.172421231607
"4266","2007-Site-16",46.59263,-117.17232,2007,134,0,320.185754517639
"4267","2007-Site-16",46.59263,-117.17232,2007,137,0,353.005754517639
"4268","2007-Site-16",46.59263,-117.17232,2007,141,0,376.602765570944
"4269","2007-Site-16",46.59263,-117.17232,2007,144,0,396.566014988333
"4270","2007-Site-16",46.59263,-117.17232,2007,149,1,430.886972552925
"4271","2007-Site-16",46.59263,-117.17232,2007,152,0,467.950592913289
"4272","2007-Site-16",46.59263,-117.17232,2007,156,1,523.552077661776
"4273","2007-Site-16",46.59263,-117.17232,2007,159,0,541.407077661776
"4274","2007-Site-16",46.59263,-117.17232,2007,163,1,573.207420165749
"4275","2007-Site-16",46.59263,-117.17232,2007,166,0,601.462420165749
"4276","2007-Site-16",46.59263,-117.17232,2007,170,1,639.177420165749
"4277","2007-Site-16",46.59263,-117.17232,2007,173,0,680.348761983304
"4278","2007-Site-16",46.59263,-117.17232,2007,176,0,704.683761983304
"4279","2007-Site-16",46.59263,-117.17232,2007,180,4,754.555918470321
"4280","2007-Site-16",46.59263,-117.17232,2007,184,2,807.200399135513
"4281","2007-Site-15",46.67058,-116.94886,2007,134,0,289.82692411607
"4282","2007-Site-15",46.67058,-116.94886,2007,137,0,321.85192411607
"4283","2007-Site-15",46.67058,-116.94886,2007,141,0,343.16539892348
"4284","2007-Site-15",46.67058,-116.94886,2007,144,1,361.623821741308
"4285","2007-Site-15",46.67058,-116.94886,2007,149,1,393.441503706196
"4286","2007-Site-15",46.67058,-116.94886,2007,152,0,429.803192019617
"4287","2007-Site-15",46.67058,-116.94886,2007,156,1,484.154104365216
"4288","2007-Site-15",46.67058,-116.94886,2007,159,1,500.071437927051
"4289","2007-Site-15",46.67058,-116.94886,2007,163,1,530.005975654909
"4290","2007-Site-15",46.67058,-116.94886,2007,166,0,556.790975654909
"4291","2007-Site-15",46.67058,-116.94886,2007,170,2,591.990975654909
"4292","2007-Site-15",46.67058,-116.94886,2007,173,0,631.537358130454
"4293","2007-Site-15",46.67058,-116.94886,2007,176,0,654.628896518461
"4294","2007-Site-15",46.67058,-116.94886,2007,180,1,703.174935676926
"4295","2007-Site-15",46.67058,-116.94886,2007,184,1,754.378700907056
"4296","2007-Site-14",46.69148,-117.1412,2007,134,0,313.224719208245
"4297","2007-Site-14",46.69148,-117.1412,2007,137,0,345.594719208245
"4298","2007-Site-14",46.69148,-117.1412,2007,141,0,368.494013581945
"4299","2007-Site-14",46.69148,-117.1412,2007,144,0,388.540747214043
"4300","2007-Site-14",46.69148,-117.1412,2007,149,1,422.383168586496
"4301","2007-Site-14",46.69148,-117.1412,2007,152,4,458.918058122386
"4302","2007-Site-14",46.69148,-117.1412,2007,156,2,513.838875772695
"4303","2007-Site-14",46.69148,-117.1412,2007,159,0,531.475133984451
"4304","2007-Site-14",46.69148,-117.1412,2007,163,0,563.016540675557
"4305","2007-Site-14",46.69148,-117.1412,2007,166,0,591.056540675557
"4306","2007-Site-14",46.69148,-117.1412,2007,170,3,628.231540675557
"4307","2007-Site-14",46.69148,-117.1412,2007,173,1,668.603803491724
"4308","2007-Site-14",46.69148,-117.1412,2007,176,3,692.824759273116
"4309","2007-Site-14",46.69148,-117.1412,2007,180,1,742.190343096409
"4310","2007-Site-14",46.69148,-117.1412,2007,184,0,793.835635750481
"4311","2007-Site-13",46.72421,-116.94894,2007,134,0,304.460148088531
"4312","2007-Site-13",46.72421,-116.94894,2007,137,1,336.845148088531
"4313","2007-Site-13",46.72421,-116.94894,2007,141,0,358.875596973722
"4314","2007-Site-13",46.72421,-116.94894,2007,144,0,378.29886957737
"4315","2007-Site-13",46.72421,-116.94894,2007,149,1,411.082957803887
"4316","2007-Site-13",46.72421,-116.94894,2007,152,8,447.738555428464
"4317","2007-Site-13",46.72421,-116.94894,2007,156,2,502.274308847274
"4318","2007-Site-13",46.72421,-116.94894,2007,159,1,519.141896401407
"4319","2007-Site-13",46.72421,-116.94894,2007,163,0,550.034070684041
"4320","2007-Site-13",46.72421,-116.94894,2007,166,0,577.609070684041
"4321","2007-Site-13",46.72421,-116.94894,2007,170,0,614.084070684041
"4322","2007-Site-13",46.72421,-116.94894,2007,173,0,653.9896310939
"4323","2007-Site-13",46.72421,-116.94894,2007,176,0,678.125003650111
"4324","2007-Site-13",46.72421,-116.94894,2007,180,3,727.407341878525
"4325","2007-Site-13",46.72421,-116.94894,2007,184,3,778.895687115959
"4326","2007-Site-12",46.74927,-117.42771,2007,134,0,324.808170738696
"4327","2007-Site-12",46.74927,-117.42771,2007,137,0,358.188170738696
"4328","2007-Site-12",46.74927,-117.42771,2007,141,0,382.261986894907
"4329","2007-Site-12",46.74927,-117.42771,2007,144,2,402.726327841492
"4330","2007-Site-12",46.74927,-117.42771,2007,149,0,438.579202477623
"4331","2007-Site-12",46.74927,-117.42771,2007,152,2,475.951243475768
"4332","2007-Site-12",46.74927,-117.42771,2007,156,0,532.053038323416
"4333","2007-Site-12",46.74927,-117.42771,2007,159,0,550.656598421123
"4334","2007-Site-12",46.74927,-117.42771,2007,163,2,583.095650262756
"4335","2007-Site-12",46.74927,-117.42771,2007,166,2,611.260650262756
"4336","2007-Site-12",46.74927,-117.42771,2007,170,4,648.979600653002
"4337","2007-Site-12",46.74927,-117.42771,2007,173,1,689.87137752975
"4338","2007-Site-12",46.74927,-117.42771,2007,176,3,713.96504075507
"4339","2007-Site-12",46.74927,-117.42771,2007,180,17,763.512859418534
"4340","2007-Site-12",46.74927,-117.42771,2007,184,20,816.224600814178
"4341","2007-Site-11",46.75103,-117.20094,2007,134,0,307.460475928237
"4342","2007-Site-11",46.75103,-117.20094,2007,137,3,339.735475928237
"4343","2007-Site-11",46.75103,-117.20094,2007,141,1,362.15002074418
"4344","2007-Site-11",46.75103,-117.20094,2007,144,1,382.115870282718
"4345","2007-Site-11",46.75103,-117.20094,2007,149,0,415.791935276041
"4346","2007-Site-11",46.75103,-117.20094,2007,152,6,452.14682275437
"4347","2007-Site-11",46.75103,-117.20094,2007,156,2,506.628552680742
"4348","2007-Site-11",46.75103,-117.20094,2007,159,2,524.043420135854
"4349","2007-Site-11",46.75103,-117.20094,2007,163,1,555.367312114488
"4350","2007-Site-11",46.75103,-117.20094,2007,166,0,583.072312114488
"4351","2007-Site-11",46.75103,-117.20094,2007,170,0,619.707312114488
"4352","2007-Site-11",46.75103,-117.20094,2007,173,0,659.632245022052
"4353","2007-Site-11",46.75103,-117.20094,2007,176,3,683.365752519865
"4354","2007-Site-11",46.75103,-117.20094,2007,180,3,732.230102930704
"4355","2007-Site-11",46.75103,-117.20094,2007,184,5,783.368761578241
"4356","2007-Site-10",46.77796,-117.29106,2007,134,1,316.565103684783
"4357","2007-Site-10",46.77796,-117.29106,2007,137,2,349.475103684783
"4358","2007-Site-10",46.77796,-117.29106,2007,141,0,372.690655389891
"4359","2007-Site-10",46.77796,-117.29106,2007,144,0,393.143400681853
"4360","2007-Site-10",46.77796,-117.29106,2007,149,1,428.019996780136
"4361","2007-Site-10",46.77796,-117.29106,2007,152,2,464.910344175887
"4362","2007-Site-10",46.77796,-117.29106,2007,156,3,520.175556119668
"4363","2007-Site-10",46.77796,-117.29106,2007,159,1,538.251878285794
"4364","2007-Site-10",46.77796,-117.29106,2007,163,0,570.36632939984
"4365","2007-Site-10",46.77796,-117.29106,2007,166,1,598.50132939984
"4366","2007-Site-10",46.77796,-117.29106,2007,170,2,635.80833545456
"4367","2007-Site-10",46.77796,-117.29106,2007,173,0,676.278755844432
"4368","2007-Site-10",46.77796,-117.29106,2007,176,0,700.409825943249
"4369","2007-Site-10",46.77796,-117.29106,2007,180,3,749.777662818245
"4370","2007-Site-10",46.77796,-117.29106,2007,184,9,801.643456178575
"4371","2007-Site-09",46.91732,-117.13726,2007,134,0,286.218126409168
"4372","2007-Site-09",46.91732,-117.13726,2007,137,0,318.343126409168
"4373","2007-Site-09",46.91732,-117.13726,2007,141,2,338.795632065523
"4374","2007-Site-09",46.91732,-117.13726,2007,144,0,358.062181753927
"4375","2007-Site-09",46.91732,-117.13726,2007,149,0,390.461425650961
"4376","2007-Site-09",46.91732,-117.13726,2007,152,0,426.717040508168
"4377","2007-Site-09",46.91732,-117.13726,2007,156,0,479.554639821128
"4378","2007-Site-09",46.91732,-117.13726,2007,159,1,495.599518845521
"4379","2007-Site-09",46.91732,-117.13726,2007,163,0,525.841723120927
"4380","2007-Site-09",46.91732,-117.13726,2007,166,1,552.181723120927
"4381","2007-Site-09",46.91732,-117.13726,2007,170,0,586.907301571691
"4382","2007-Site-09",46.91732,-117.13726,2007,173,1,625.607919581964
"4383","2007-Site-09",46.91732,-117.13726,2007,176,1,648.136798832237
"4384","2007-Site-09",46.91732,-117.13726,2007,180,0,695.864149606495
"4385","2007-Site-09",46.91732,-117.13726,2007,184,0,745.774911698839
"4386","2007-Site-08",46.91837,-117.08902,2007,134,0,293.425420446695
"4387","2007-Site-08",46.91837,-117.08902,2007,137,0,325.725420446695
"4388","2007-Site-08",46.91837,-117.08902,2007,141,0,346.51271150399
"4389","2007-Site-08",46.91837,-117.08902,2007,144,0,366.070772749934
"4390","2007-Site-08",46.91837,-117.08902,2007,149,1,398.857685959409
"4391","2007-Site-08",46.91837,-117.08902,2007,152,1,435.267585943891
"4392","2007-Site-08",46.91837,-117.08902,2007,156,0,488.372360818584
"4393","2007-Site-08",46.91837,-117.08902,2007,159,2,504.715342998197
"4394","2007-Site-08",46.91837,-117.08902,2007,163,0,535.31687959059
"4395","2007-Site-08",46.91837,-117.08902,2007,166,0,562.00687959059
"4396","2007-Site-08",46.91837,-117.08902,2007,170,0,597.436189793356
"4397","2007-Site-08",46.91837,-117.08902,2007,173,0,636.494083209617
"4398","2007-Site-08",46.91837,-117.08902,2007,176,1,659.685172005059
"4399","2007-Site-08",46.91837,-117.08902,2007,180,0,708.048010729582
"4400","2007-Site-08",46.91837,-117.08902,2007,184,0,758.317143778273
"4401","2007-Site-07",47.04977,-117.32608,2007,134,0,290.189032019459
"4402","2007-Site-07",47.04977,-117.32608,2007,137,0,323.634032019459
"4403","2007-Site-07",47.04977,-117.32608,2007,141,0,345.109547008552
"4404","2007-Site-07",47.04977,-117.32608,2007,144,0,365.216272647763
"4405","2007-Site-07",47.04977,-117.32608,2007,149,0,399.736383805091
"4406","2007-Site-07",47.04977,-117.32608,2007,152,1,437.202981018149
"4407","2007-Site-07",47.04977,-117.32608,2007,156,1,491.17471594078
"4408","2007-Site-07",47.04977,-117.32608,2007,159,1,508.110018085785
"4409","2007-Site-07",47.04977,-117.32608,2007,163,0,539.869311714997
"4410","2007-Site-07",47.04977,-117.32608,2007,166,0,566.914311714997
"4411","2007-Site-07",47.04977,-117.32608,2007,170,0,602.074311714997
"4412","2007-Site-07",47.04977,-117.32608,2007,173,0,641.86688814149
"4413","2007-Site-07",47.04977,-117.32608,2007,176,1,664.630058027772
"4414","2007-Site-07",47.04977,-117.32608,2007,180,2,712.829366986055
"4415","2007-Site-07",47.04977,-117.32608,2007,184,1,763.878471004565
"4416","2007-Site-06",47.12329,-117.25939,2007,134,0,280.845296448927
"4417","2007-Site-06",47.12329,-117.25939,2007,137,0,313.960296448927
"4418","2007-Site-06",47.12329,-117.25939,2007,141,0,334.867129673109
"4419","2007-Site-06",47.12329,-117.25939,2007,144,0,354.421819887457
"4420","2007-Site-06",47.12329,-117.25939,2007,149,0,388.25132650976
"4421","2007-Site-06",47.12329,-117.25939,2007,152,0,425.571090637569
"4422","2007-Site-06",47.12329,-117.25939,2007,156,2,478.985302959577
"4423","2007-Site-06",47.12329,-117.25939,2007,159,2,495.269148634389
"4424","2007-Site-06",47.12329,-117.25939,2007,163,0,526.644874749594
"4425","2007-Site-06",47.12329,-117.25939,2007,166,1,553.064874749594
"4426","2007-Site-06",47.12329,-117.25939,2007,170,0,587.389874749594
"4427","2007-Site-06",47.12329,-117.25939,2007,173,1,626.843285755288
"4428","2007-Site-06",47.12329,-117.25939,2007,176,0,649.443131221653
"4429","2007-Site-06",47.12329,-117.25939,2007,180,0,697.441901265991
"4430","2007-Site-06",47.12329,-117.25939,2007,184,1,748.07073240116
"4431","2007-Site-05",47.18288,-117.33424,2007,134,0,282.823249393002
"4432","2007-Site-05",47.18288,-117.33424,2007,137,0,316.143249393002
"4433","2007-Site-05",47.18288,-117.33424,2007,141,0,337.378708368422
"4434","2007-Site-05",47.18288,-117.33424,2007,144,0,357.191324871461
"4435","2007-Site-05",47.18288,-117.33424,2007,149,6,391.613436299133
"4436","2007-Site-05",47.18288,-117.33424,2007,152,2,429.076458705554
"4437","2007-Site-05",47.18288,-117.33424,2007,156,0,482.724036213357
"4438","2007-Site-05",47.18288,-117.33424,2007,159,3,499.330016139168
"4439","2007-Site-05",47.18288,-117.33424,2007,163,0,531.160505041142
"4440","2007-Site-05",47.18288,-117.33424,2007,166,0,557.820505041142
"4441","2007-Site-05",47.18288,-117.33424,2007,170,0,592.310505041142
"4442","2007-Site-05",47.18288,-117.33424,2007,173,0,631.990137313433
"4443","2007-Site-05",47.18288,-117.33424,2007,176,2,654.606413115159
"4444","2007-Site-05",47.18288,-117.33424,2007,180,1,702.454138261154
"4445","2007-Site-05",47.18288,-117.33424,2007,184,2,753.114299337695
"4446","2007-Site-04",47.18813,-117.33278,2007,134,1,288.603111137483
"4447","2007-Site-04",47.18813,-117.33278,2007,137,0,322.118111137483
"4448","2007-Site-04",47.18813,-117.33278,2007,141,0,343.757817773977
"4449","2007-Site-04",47.18813,-117.33278,2007,144,4,363.938791317384
"4450","2007-Site-04",47.18813,-117.33278,2007,149,1,398.879767933238
"4451","2007-Site-04",47.18813,-117.33278,2007,152,1,436.518148344649
"4452","2007-Site-04",47.18813,-117.33278,2007,156,4,490.571411655993
"4453","2007-Site-04",47.18813,-117.33278,2007,159,2,507.569154282383
"4454","2007-Site-04",47.18813,-117.33278,2007,163,0,539.824888212956
"4455","2007-Site-04",47.18813,-117.33278,2007,166,0,566.904888212956
"4456","2007-Site-04",47.18813,-117.33278,2007,170,0,601.959888212956
"4457","2007-Site-04",47.18813,-117.33278,2007,173,0,641.925977807083
"4458","2007-Site-04",47.18813,-117.33278,2007,176,0,665.04188947196
"4459","2007-Site-04",47.18813,-117.33278,2007,180,1,713.437385798743
"4460","2007-Site-04",47.18813,-117.33278,2007,184,1,764.462113223974
"4461","2007-Site-03",47.23448,-117.41432,2007,134,1,298.624824534597
"4462","2007-Site-03",47.23448,-117.41432,2007,137,1,332.604824534597
"4463","2007-Site-03",47.23448,-117.41432,2007,141,0,355.234859327112
"4464","2007-Site-03",47.23448,-117.41432,2007,144,0,376.269142179006
"4465","2007-Site-03",47.23448,-117.41432,2007,149,5,412.554843901138
"4466","2007-Site-03",47.23448,-117.41432,2007,152,12,450.615780095761
"4467","2007-Site-03",47.23448,-117.41432,2007,156,2,505.789474531716
"4468","2007-Site-03",47.23448,-117.41432,2007,159,2,523.847510566885
"4469","2007-Site-03",47.23448,-117.41432,2007,163,0,557.137066106443
"4470","2007-Site-03",47.23448,-117.41432,2007,166,0,585.257066106443
"4471","2007-Site-03",47.23448,-117.41432,2007,170,0,621.442066106443
